50, 374, 48.40987
50, 375, 47.69511
50, 376, 48.38525
50, 377, 47.21818
50, 378, 47.38057
50, 379, 46.89285
50, 380, 45.49885
50, 381, 45.28581
50, 382, 44.36137
50, 383, 44.86522
50, 384, 44.95839
50, 385, 45.54479
50, 386, 46.37319
50, 387, 46.07372
50, 388, 46.93116
50, 389, 46.25926
50, 390, 46.47399
50, 391, 45.85905
50, 392, 46.13711
50, 393, 45.8768
50, 394, 45.19201
50, 395, 45.63693
50, 396, 45.37989
50, 397, 45.02114
50, 398, 44.16431
50, 399, 44.02805
50, 400, 44.90645
50, 401, 45.23614
50, 402, 46.2333
50, 403, 45.76279
50, 404, 46.54222
50, 405, 45.66119
50, 406, 45.8929
50, 407, 47.59203
50, 408, 46.51702
50, 409, 46.45419
50, 410, 45.62575
50, 411, 45.30484
50, 412, 44.42335
50, 413, 44.27309
50, 414, 44.81057
50, 415, 45.11029
50, 416, 45.45938
50, 417, 44.99239
50, 418, 45.70753
50, 419, 44.97103
50, 420, 45.57328
50, 421, 46.02058
50, 422, 45.78461
50, 423, 45.65726
50, 424, 45.68309
50, 425, 45.43235
50, 426, 44.28939
50, 427, 44.39756
50, 428, 44.61967
50, 429, 44.68476
50, 430, 45.73522
50, 431, 45.18674
50, 432, 45.62384
50, 433, 44.99844
50, 434, 45.44936
50, 435, 45.09594
50, 436, 44.49673
50, 437, 44.65997
50, 438, 44.52716
50, 439, 44.52622
50, 440, 43.48983
50, 441, 43.68232
50, 442, 46.65151
50, 443, 46.75799
50, 444, 47.77343
50, 445, 46.89957
50, 446, 47.5349
50, 447, 47.23571
50, 448, 48.45265
50, 449, 51.4108
50, 450, 51.0537
50, 451, 51.02916
50, 452, 50.28448
50, 453, 51.21531
50, 454, 50.35696
50, 455, 50.2634
50, 456, 50.24492
50, 457, 49.60651
50, 458, 50.85606
50, 459, 50.71308
50, 460, 52.08437
50, 461, 50.92291
50, 462, 50.54661
50, 463, 50.13434
50, 464, 48.74194
50, 465, 48.26251
50, 466, 47.93951
50, 467, 47.88514
50, 468, 46.62786
50, 469, 46.29422
50, 470, 46.70269
50, 471, 46.60302
50, 472, 47.70885
50, 473, 47.03042
50, 474, 48.00618
50, 475, 47.1671
50, 476, 47.57138
50, 477, 47.00153
50, 478, 46.63225
50, 479, 46.43587
50, 480, 45.16637
50, 481, 45.32141
50, 482, 44.14082
50, 483, 44.0867
50, 484, 45.81603
50, 485, 46.45641
50, 486, 54.43507
50, 487, 52.95287
50, 488, 52.57059
50, 489, 51.20603
50, 490, 51.11525
50, 491, 50.70006
50, 492, 49.97426
50, 493, 49.21959
50, 494, 48.09914
50, 495, 47.76379
50, 496, 46.51258
50, 497, 46.3296
50, 498, 47.72318
50, 499, 47.24659
50, 500, 47.56022
50, 501, 46.64038
50, 502, 46.69545
50, 503, 45.74476
50, 504, 46.75679
50, 505, 48.26151
50, 506, 49.27191
50, 507, 48.68472
50, 508, 47.74144
50, 509, 48.85695
50, 510, 47.71534
50, 511, 47.32869
50, 512, 48.40075
50, 513, 49.47318
50, 514, 49.46926
50, 515, 48.38977
50, 516, 48.4507
50, 517, 47.46894
50, 518, 49.21626
50, 519, 48.513
50, 520, 48.3449
50, 521, 47.9705
50, 522, 47.1704
50, 523, 47.16493
50, 524, 46.08566
50, 525, 46.1467
50, 526, 47.16108
50, 527, 46.84016
50, 528, 47.53684
50, 529, 46.76975
50, 530, 47.2669
50, 531, 46.57708
50, 532, 47.15158
50, 533, 46.68097
50, 534, 46.09271
50, 535, 45.8381
50, 536, 44.87961
50, 537, 44.86897
50, 538, 44.13363
50, 539, 44.18893
50, 540, 44.46097
50, 541, 44.53051
50, 542, 45.05118
50, 543, 44.51415
50, 544, 45.81123
50, 545, 45.2147
50, 546, 45.81204
50, 547, 45.61908
50, 548, 44.67661
50, 549, 44.54515
50, 550, 44.41129
50, 551, 44.39812
50, 552, 43.58472
50, 553, 43.76003
50, 554, 44.49066
50, 555, 44.37917
50, 556, 45.14749
50, 557, 44.8144
50, 558, 46.04522
50, 559, 45.18587
50, 560, 49.0253
50, 561, 48.7692
50, 562, 48.43808
50, 563, 47.91228
50, 564, 47.1051
50, 565, 47.02512
50, 566, 47.2949
50, 567, 47.63562
50, 568, 47.88321
50, 569, 48.709
50, 570, 49.32167
50, 571, 48.31529
50, 572, 48.8476
50, 573, 48.2372
50, 574, 49.00956
50, 575, 48.59916
50, 576, 47.81231
50, 577, 47.42986
50, 578, 46.38783
50, 579, 46.29102
50, 580, 46.02254
50, 581, 45.75766
50, 582, 46.41362
50, 583, 48.16411
50, 584, 48.99243
50, 585, 48.02938
50, 586, 48.52641
50, 587, 47.80756
50, 588, 48.64461
50, 589, 48.01731
50, 590, 47.03479
50, 591, 46.88926
50, 592, 45.82821
50, 593, 45.88659
50, 594, 45.12654
50, 595, 45.13036
50, 596, 45.64211
50, 597, 45.40646
50, 598, 46.20683
50, 599, 45.82248
50, 600, 47.0517
50, 601, 46.59521
50, 602, 51.0442
50, 603, 50.25587
50, 604, 51.52335
50, 605, 52.54012
50, 606, 50.84414
50, 607, 52.20361
50, 608, 52.20988
50, 609, 52.00243
50, 610, 52.49469
50, 611, 54.19163
50, 612, 58.68368
50, 613, 58.12908
50, 614, 57.49663
50, 615, 56.30671
50, 616, 56.98489
50, 617, 56.58347
50, 618, 54.49883
50, 619, 57.12223
50, 620, 55.27517
50, 621, 54.34904
50, 622, 53.42029
50, 623, 52.79397
50, 624, 52.98893
50, 625, 52.92209
50, 626, 53.19312
50, 627, 52.09541
50, 628, 51.95361
50, 629, 51.06165
50, 630, 52.17785
50, 631, 51.39724
50, 632, 51.36614
50, 633, 51.04963
50, 634, 50.46164
50, 635, 50.69012
50, 636, 50.01191
50, 637, 50.71118
50, 638, 51.85845
50, 639, 51.56857
50, 640, 55.81799
50, 641, 55.73628
50, 642, 55.1555
50, 643, 54.78265
50, 644, 56.60948
50, 645, 55.58892
50, 646, 53.99852
50, 647, 53.54678
50, 648, 53.75084
50, 649, 53.06176
50, 650, 52.7886
50, 651, 53.8301
50, 652, 53.75189
50, 653, 53.33272
50, 654, 54.39114
50, 655, 53.42134
50, 656, 53.40796
50, 657, 52.09398
50, 658, 51.85301
50, 659, 51.23749
50, 660, 50.19181
50, 661, 52.06143
50, 662, 50.99907
50, 663, 50.71946
50, 664, 49.74573
50, 665, 51.31186
50, 666, 51.68211
50, 667, 51.0109
50, 668, 51.78439
50, 669, 50.67403
50, 670, 51.12212
50, 671, 50.56347
50, 672, 51.90092
50, 673, 52.19109
